iso_code,country,year,biofuel_elec_per_capita,biofuel_consumption,biofuel_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_consumption,renewables_energy_per_capita,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
RWA,Rwanda,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459,455.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7277000,3.316,0,0,0,0,0,0,0,0,0
RWA,Rwanda,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,441.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7501000,3.31,0,0,0,0,0,0,0,0,0
RWA,Rwanda,2009,0.204,0,0,0,0,0,0,0,0.24,0.002,0,0.14,0,0.098,0,0.14,0.1,0,0,0.221,278.458,0,0,14.311,0,0,0,0,0,0,10.017,0,0,0,0,0,14.311,0,0,0,24.553,9783000,2.724,10.242,0,0,0,0.02,0,0,0,0
RWA,Rwanda,2019,0.193,0,0,0,0,0,0,0,0.783,0.002,0,0.379,0.218,0.347,0,0.162,0.403,0.054,0,0,0,0,0,30.041,0,17.248,0,0,0,0,27.474,0,0,0,0,0,12.793,0,0,0,61.985,12627000,0,31.943,0,0,0,4.277,0,0,0,0
SHN,Saint Helena,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3704.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0.026,0,0,0,0,0,0,0,0,0
SHN,Saint Helena,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2126.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0.013,0,0,0,0,0,0,0,0,0
SHN,Saint Helena,2009,0,0,0,0,0,0,0,0,0.008,0,0,0.008,0,0,0,0.008,0,0,0,0,7718.829,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,1600,5000,0.039,0,0,0,0,0,0,0,0,0
SHN,Saint Helena,2019,0,0,0,0,0,0,0,0,0.008,0,0,0.008,0,0,0,0.008,0,0,0,0,0,0,0,1388.889,0,0,0,0,0,0,0,0,0,0,0,0,1388.889,0,0,0,1388.889,6000,0,0,0,0,0,0,0,0,0,0
KNA,Saint Kitts and Nevis,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5488.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0.22,0,0,0,0,0,0,0,0,0
KNA,Saint Kitts and Nevis,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9605.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44000,0.423,0,0,0,0,0,0,0,0,0
KNA,Saint Kitts and Nevis,2009,0,0,0,0,0,0,0,0,0.173,0,0,0.173,0,0,0,0.173,0,0,0,0,20135.262,0,0,3530.612,0,0,0,0,0,0,0,0,0,0,0,0,3530.612,0,0,0,3530.612,49000,0.987,0,0,0,0,0,0,0,0,0
KNA,Saint Kitts and Nevis,2019,0,0,0,0,0,0,0,0,0.196,0,0,0.188,0,0,0,0.188,0.008,0,0.008,0,0,0,0,3553.459,0,0,0,0,0,0,0,0,0,0,0,0,3553.459,0,0,0,3696.855,53000,0,143.396,0,0,0,0,0,0,143.396,0
LCA,Saint Lucia,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877,5386.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136000,0.733,0,0,0,0,0,0,0,0,0
LCA,Saint Lucia,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,5582.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000,0.865,0,0,0,0,0,0,0,0,0
LCA,Saint Lucia,2009,0,0,0,0,0,0,0,0,0.341,0,0,0.341,0,0,0,0.341,0,0,0,1.041,10005.018,0,0,1983.785,0,0,0,0,0,0,0,0,0,0,0,0,1983.785,0,0,0,1983.785,172000,1.721,0,0,0,0,0,0,0,0,0
LCA,Saint Lucia,2019,0,0,0,0,0,0,0,0,0.384,0,0,0.381,0,0,0,0.381,0.003,0.003,0,0,0,0,0,2080.146,0,0,0,0,0,0,0,0,0,0,0,0,2080.146,0,0,0,2097.424,183000,0,17.279,0,0,0,17.279,0,0,0,0
SPM,Saint Pierre and Miquelon,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179262.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,1.076,0,0,0,0,0,0,0,0,0
SPM,Saint Pierre and Miquelon,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41577.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0.249,0,0,0,0,0,0,0,0,0
SPM,Saint Pierre and Miquelon,2009,0,0,0,0,0,0,0,0,0.041,0,0,0.041,0,0,0,0.041,0,0,0,0,59748.588,0,0,6833.333,0,0,0,0,0,0,0,0,0,0,0,0,6833.333,0,0,0,6833.333,6000,0.358,0,0,0,0,0,0,0,0,0
SPM,Saint Pierre and Miquelon,2019,0,0,0,0,0,0,0,0,0.049,0,0,0.049,0,0,0,0.049,0,0,0,0,0,0,0,8111.111,0,0,0,0,0,0,0,0,0,0,0,0,8111.111,0,0,0,8111.111,6000,0,0,0,0,0,0,0,0,0,0
VCT,Saint Vincent and the Grenadines,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3561.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107000,0.381,0,0,0,0,0,0,0,0,0
VCT,Saint Vincent and the Grenadines,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6737.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108000,0.728,0,0,0,0,0,0,0,0,0
VCT,Saint Vincent and the Grenadines,2009,0,0,0,0,0,0,0,0,0.132,0,0,0.109,0,0.023,0,0.109,0.023,0,0,0,12851.739,0,0,1009.259,0,0,0,0,0,0,212.963,0,0,0,0,0,1009.259,0,0,0,1222.222,108000,1.388,212.963,0,0,0,0,0,0,0,0
VCT,Saint Vincent and the Grenadines,2019,0,0,0,0,0,0,0,0,0.142,0,0,0.117,0,0.024,0,0.117,0.025,0.001,0,0,0,0,0,1054.054,0,0,0,0,0,0,216.216,0,0,0,0,0,1054.054,0,0,0,1279.279,111000,0,225.225,0,0,0,9.009,0,0,0,0
WSM,Samoa,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3656.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162000,0.592,0,0,0,0,0,0,0,0,0
WSM,Samoa,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3781.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174000,0.658,0,0,0,0,0,0,0,0,0
WSM,Samoa,2009,0,0,0,0,0,0,0,0,0.117,0,0,0.063,0,0.054,0,0.063,0.054,0,0,0,5884.837,0,0,340.541,0,0,0,0,0,0,291.892,0,0,0,0,0,340.541,0,0,0,633.514,185000,1.089,292.973,0,0,0,1.081,0,0,0,0
WSM,Samoa,2019,0,0,0,0,0,0,0,0,0.137,0,0,0.09,0,0.047,0,0.09,0.047,0,0,0,0,0,0,455.161,0,0,0,0,0,0,237.32,0,0,0,0,0,455.161,0,0,0,693.14,197000,0,237.98,0,0,0,0,0,0,0.66,0
STP,Sao Tome and Principe,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669,1330.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116000,0.154,0,0,0,0,0,0,0,0,0
STP,Sao Tome and Principe,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.355,2567.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,0.359,0,0,0,0,0,0,0,0,0
STP,Sao Tome and Principe,2009,0,0,0,0,0,0,0,0,0.049,0,0,0.042,0,0.007,0,0.042,0.007,0,0,1.258,2970.533,0,0,238.636,0,0,0,0,0,0,39.773,0,0,0,0,0,238.636,0,0,0,278.409,176000,0.523,39.773,0,0,0,0,0,0,0,0
STP,Sao Tome and Principe,2019,0,0,0,0,0,0,0,0,0.09,0,0,0.083,0,0.007,0,0.083,0.007,0,0,0,0,0,0,387.597,0,0,0,0,0,0,31.008,0,0,0,0,0,387.597,0,0,0,418.605,215000,0,31.008,0,0,0,0,0,0,0,0
SAU,Saudi Arabia,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.774,44582.673,249.663,44582.673,0,12.592,0,2248.618,0,0,0,0,0,0,0,0,237.071,0,42334.055,1889.72,337450.038,0,5600000,249.663,0,0,0,0,0,0,0,0,0
SAU,Saudi Arabia,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,51088.166,466.844,51088.166,0,66.215,0,7246.121,66.215,7246.121,0,0,0,0,0,0,400.629,0,43842.045,5666.353,620086.772,0,9138000,466.844,0,0,0,0,0,0,0,0,0
SAU,Saudi Arabia,1989,0,0,0,0,0,0,0,0,75.73,0,0,75.73,38.834,0,0,36.896,0,0,0,3.426,54676.271,856.558,54676.271,4834.022,283.1,2478.871,18070.996,283.1,18070.996,0,0,0,0,0,0,573.458,2355.151,36605.275,3148.623,200984.462,4834.022,15666000,856.558,0,0,0,0,0,0,0,0,0
SAU,Saudi Arabia,1999,0,0,0,0,0,0,0,0,130.999,0,0,130.999,54.902,0,0,76.098,0,0,0,3.593,63157.068,1275.457,63157.068,6486.723,438.9,2718.576,21733.12,438.9,21733.12,0,0,0,0,0,0,836.557,3768.148,41423.949,4743.444,234882.101,6486.723,20195000,1275.457,0,0,0,0,0,0,0,0,0
SAU,Saudi Arabia,2009,0,0,0,0.273,0,10.269,0,0,204.057,0,0,204.057,88.351,0,0,115.706,0,0,0,2.424,84842.675,2259.359,84842.615,7662.674,745.276,3317.741,27986.316,745.276,27986.316,0,0,0,0,0,0,1513.81,4344.933,56846.03,5329.588,200134.753,7662.674,26630000,2259.36,0,0.002,0.06,0.002,0,0.06,0,0,0
SAU,Saudi Arabia,2019,0,0,0,1.189,0,34.707,0,0,361.462,0,0,361.302,212.67,0,0,148.632,0.16,0.155,0.005,0,89451.938,3061.018,89323.243,10543.129,1136.444,6205.91,33162.443,1136.444,33162.443,0,0,0,0,0,0,1923.385,4337.219,56126.092,6462.332,188576.606,10547.792,34269000,3065.428,4.663,4.41,128.695,4.41,4.523,128.695,0,0.14,0
SEN,Senegal,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712,1440.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7304000,10.52,0,0,0,0,0,0,0,0,0
SEN,Senegal,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963,1827.404,0,0,0,0,0,0,0.373,38.929,0,0,0,0,0,0,0,0,0,0,0,0,9569000,17.486,0,0,0,0,0,0,0,0,0
SEN,Senegal,2009,4.054,0,0,0,0,0,0,0,2.658,0.05,0,2.368,0,0.237,0,2.368,0.29,0.003,0,0.932,2045.92,0,0,191.963,0,0,0,0.466,37.749,0,19.214,0,0,0,0,0,191.963,0,0,0,215.473,12335000,25.236,23.51,0,0,0,0.243,0,0,0,0
SEN,Senegal,2019,5.789,0,0,0,0,0,0,0,4.696,0.094,0,4.157,0,0.365,0,4.157,0.54,0.08,0,0,0,0,0,255.074,0,0,0,0,0,0,22.41,0,0,0,0,0,255.074,0,0,0,288.182,16296000,0,33.108,0,0,0,4.909,0,0,0,0
SRB,Serbia,1999,0,0,0,0,0,0,85.973,8973.326,0,0,0,0,0,0,0,0,0,0,0,2.81,18752.978,0,0,0,0,0,0,7.364,768.64,0,0,0,0,0,0,0,0,0,12.153,1268.475,0,9581000,179.672,0,0,0,0,0,0,0,0,0
SRB,Serbia,2009,0,0,0,0,2831.355,0,86.257,9559.649,35.983,0,25.547,25.547,0,10.436,0,0,10.436,0,0,1.78,21112.733,0,0,2831.355,0,0,0,0,0,0,1156.6,0,0,0,0,0,0,0,0,0,3987.955,9023000,190.5,1156.6,0,0,0,0,0,0,0,0
SRB,Serbia,2019,13.224,0,0,0,2699.517,0,79.891,9107.535,34.728,0.116,23.68,23.68,0,10.07,0,0,11.048,0.014,0.848,0,0,0,0,2699.517,0,0,0,0,0,0,1148.003,0,0,0,0,0,0,0,0,0,3959.011,8772000,0,1259.494,0,0,0,1.596,0,0,96.671,0
SYC,Seychelles,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.067,28896.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,2.023,0,0,0,0,0,0,0,0,0
SYC,Seychelles,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,28694.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,2.296,0,0,0,0,0,0,0,0,0
SYC,Seychelles,2009,0,0,0,0,0,0,0,0,0.259,0,0,0.259,0,0,0,0.259,0,0,0,2.207,51000.842,0,0,2846.154,0,0,0,0,0,0,0,0,0,0,0,0,2846.154,0,0,0,2846.154,91000,4.641,0,0,0,0,0,0,0,0,0
SYC,Seychelles,2019,0,0,0,0,0,0,0,0,0.433,0,0,0.428,0,0,0,0.428,0.005,0.005,0,0,0,0,0,4370.748,0,0,0,0,0,0,0,0,0,0,0,0,4370.748,0,0,0,4421.769,98000,0,51.02,0,0,0,51.02,0,0,0,0
SLE,Sierra Leone,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,991.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4254000,4.218,0,0,0,0,0,0,0,0,0
SLE,Sierra Leone,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.179,829.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4462000,3.701,0,0,0,0,0,0,0,0,0
SLE,Sierra Leone,2009,0,0,0,0,0,0,0,0,0.129,0,0,0.042,0,0.087,0,0.042,0.087,0,0,0.409,419.711,0,0,6.695,0,0,0,0,0,0,13.869,0,0,0,0,0,6.695,0,0,0,20.564,6273000,2.633,13.869,0,0,0,0,0,0,0,0
SLE,Sierra Leone,2019,0.502,0,0,0,0,0,0,0,0.274,0.004,0,0.084,0,0.18,0,0.084,0.19,0.006,0,0,0,0,0,10.794,0,0,0,0,0,0,23.039,0,0,0,0,0,10.794,0,0,0,35.103,7813000,0,24.309,0,0,0,0.768,0,0,0,0
SGP,Singapore,1969,0,0,0,0.035,0,17.145,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71,39468.59,80.319,39468.59,0,0,0,0,0,0,0,0,0,0,0,0,80.284,0,39451.445,0,0,0,2035000,80.319,0,0,0,0,0,0,0,0,0
SGP,Singapore,1979,0,0,0,0.008,0,3.303,0,0,0,0,0,0,0,0,0,0,0,0,0,5.512,47338.14,112.333,47338.14,0,0,0,0,0,0,0,0,0,0,0,0,112.326,0,47334.837,0,0,0,2373000,112.333,0,0,0,0,0,0,0,0,0
SGP,Singapore,1989,0,0,0,0.144,0,49.134,0,0,14.039,0,0,0,0,0,0,0,0.085,0,0,5.332,77801.332,228.266,77720.94,0,0,0,0,0,0,0,0,0,0,0,0,228.122,0,77671.806,0,0,4780.014,2937000,228.503,28.941,0.236,80.392,0,0,0,0,0,0
SGP,Singapore,1999,0,0,0,0,0,0,0,0,29.52,0,0,0,0,0,0,0,0.245,0,0,3.54,104734.512,413.544,104562.437,0,14.25,0,3603.037,0,0,0,0,0,0,0,0,399.294,0,100959.4,0,0,7463.97,3955000,414.225,61.947,0.681,172.075,0,0,0,0,0,0
SGP,Singapore,2009,214.214,0,0,0.047,0,9.366,0,0,40.372,1.064,0,39.308,27.808,0,0,11.5,1.064,0,0,2.876,149405.008,740.708,149125.772,7913.831,91.806,5598.646,18483.287,0,0,0,0,0,0,0,0,648.855,2315.185,130633.119,0,0,8128.045,4967000,742.095,214.214,1.387,279.236,0.004,0,0.843,0,0,0
SGP,Singapore,2019,229.497,0,0,7.263,0,1251.432,0,0,51.164,1.332,0,49.491,35.012,0,0,14.479,1.673,0.341,0,0,169886.083,983.664,169480.302,8527.05,127.411,6032.468,21952.303,0,0,0,0,0,0,0,0,848.989,2494.582,146276.567,0,0,8815.3,5804000,986.019,288.249,2.355,405.78,0.482,58.753,83.032,0,0,0
SVK,Slovakia,1969,0,0,0,75.856,0,16834.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28380.562,124.261,27576.866,0,9.031,0,2004.274,0,0,3.621,0,803.696,0,0,0,39.374,0,8738.079,0,0,0,4506000,127.883,0,3.621,803.696,0,0,0,0,0,0
SVK,Slovakia,1979,0,0,0,82.724,0,16705.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43421.934,203.828,41160.781,0,36.769,0,7425.087,0,0,5.233,0,1056.813,5.964,0,1204.34,84.335,0,17030.473,0,0,0,4952000,215.025,0,5.233,1056.813,0,0,0,0,0,0
SVK,Slovakia,1989,0,0,0,96.134,0,18252.071,0,0,24.07,0,0,0,0,1.962,12.157,0,1.962,0,0,3.037,46819.512,207.379,39373.248,0,44.056,0,8364.446,0,0,5.45,372.508,1034.745,33.769,2308.145,6411.519,67.19,0,12756.731,0,0,4569.964,5267000,246.598,372.508,5.45,1034.745,0,0,0,0,0,0
SVK,Slovakia,1999,0,0,0,52.975,0,9813.741,0,0,28.407,0,0,0,0,4.474,13.117,0,4.474,0,0,2.965,38849.233,160.844,29797.005,0,66.735,0,12362.876,0,0,12.428,828.825,2302.295,36.436,2429.974,6749.933,41.135,0,7620.388,0,0,5262.505,5398000,209.708,828.825,12.428,2302.295,0,0,0,0,0,0
SVK,Slovakia,2009,99.426,0,0,44.544,713.757,8247.326,0,0,25.88,0.537,3.855,6.888,1.97,4.368,14.081,1.063,4.911,0,0.006,1.641,35245.335,139.384,25807.135,1275.319,51.468,364.747,9529.261,0,0,11.611,808.658,2149.867,36.941,2607.11,6839.645,43.373,196.815,8030.548,0,0,4791.624,5401000,190.36,909.195,13.036,2413.621,0,0,0,0.016,1.111,2.914
SVK,Slovakia,2019,338.313,0,0,31.72,455.979,5812.805,0,0,28.197,1.846,2.488,5.621,3.133,4.573,15.365,0,7.211,0.605,0.01,0,33458.196,127.439,23353.25,1030.049,48.508,574.07,8889.222,0,0,10.516,837.975,1927.158,38.349,2815.644,7027.499,47.21,0,8651.224,0,0,5167.146,5457000,182.581,1321.453,15.235,2791.914,1.458,110.91,267.27,0.007,1.819,1.361
SVN,Slovenia,1999,0,0,0,15.195,0,7643.163,0,0,13.261,0,0,0,0,3.739,4.696,0,3.77,0,0,1.902,39418.577,54.847,27589.259,0,9.929,0,4994.471,0,0,10.386,1880.785,5224.406,13.044,2362.173,6561.597,29.724,0,14951.625,0,0,6670.523,1988000,78.364,1896.378,10.472,5267.722,0,0,0,0,0,0
SVN,Slovenia,2009,92.562,0,0,16.366,2523.107,8046.297,0,0,16.403,0.188,5.132,5.757,0.593,4.715,5.739,0.032,4.907,0.004,0,1.615,41925.357,56.981,28014.376,2830.553,9.665,291.544,4751.783,0,0,12.37,2317.89,6081.42,15.056,2821.534,7402.178,30.95,15.902,15216.297,0,0,8064.493,2034000,85.276,2412.407,12.886,6335.511,0.01,1.954,5.159,0,0,0
SVN,Slovenia,2019,133.252,0,0,11.961,2160.869,5753.264,0,0,16.036,0.277,4.492,5.058,0.56,4.62,5.82,0.006,5.158,0.255,0.006,0,37446.178,50.068,24082.503,2432.924,8.567,269.247,4120.787,0,0,10.881,2222.381,5233.969,14.415,2799.506,6933.481,29.539,2.808,14208.452,0,0,7713.385,2079000,77.851,2480.956,12.253,5893.465,0.664,122.437,319.392,0.015,2.885,7.311
SLB,Solomon Islands,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303000,0.705,0,0,0,0,0,0,0,0,0
SLB,Solomon Islands,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402000,0.705,0,0,0,0,0,0,0,0,0
SLB,Solomon Islands,2009,5.825,0,0,0,0,0,0,0,0.082,0.003,0,0.079,0,0,0,0.079,0.003,0,0,0,1671.866,0,0,153.398,0,0,0,0,0,0,0,0,0,0,0,0,153.398,0,0,0,159.223,515000,0.861,5.825,0,0,0,0,0,0,0,0
SLB,Solomon Islands,2019,3.495,0,0,0,0,0,0,0,0.109,0.002,0,0.104,0,0,0,0.104,0.005,0.003,0,0,0,0,0,154.726,0,0,0,0,0,0,0,0,0,0,0,0,154.726,0,0,0,162.542,670000,0,7.815,0,0,0,4.321,0,0,0,0
SOM,Somalia,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7133000,4.494,0,0,0,0,0,0,0,0,0
SOM,Somalia,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8554000,2.373,0,0,0,0,0,0,0,0,0
SOM,Somalia,2009,0,0,0,0,0,0,0,0,0.305,0,0,0.305,0,0,0,0.305,0,0,0,0,283.746,0,0,26.028,0,0,0,0,0,0,0,0,0,0,0,0,26.028,0,0,0,26.028,11718000,3.325,0,0,0,0,0,0,0,0,0
SOM,Somalia,2019,0,0,0,0,0,0,0,0,0.347,0,0,0.33,0,0,0,0.33,0.017,0.011,0.006,0,0,0,0,21.369,0,0,0,0,0,0,0,0,0,0,0,0,21.369,0,0,0,22.483,15443000,0,1.114,0,0,0,0.712,0,0,0.401,0
N/A,South & Central America,1969,0,0,0,75.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.28,0,0,0,0,0,0,0,0,0,0,1202.525,0,0,2846.431,0,0,0,1627.412,0,0,0,0,0,0,0,0,0
N/A,South & Central America,1979,0,0,0,117.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.187,0,0,325.812,0,0,0,0,0,0,0,1935.41,0,0,2350.718,0,0,0,2938.31,0,0,0,0,0,0,0,0,0
N/A,South & Central America,1989,0,0,0,219,0,0,231.805,0,496.285,0,15.274,134.903,49.331,347.136,6.869,70.298,354.081,0,0,0,0,0,0,0,575.122,0,0,579.603,0,0,0,0,0,0,0,1996.012,0,0,2512.442,0,0,0,3884.942,0,0,0,0,0,0,0,0,0
N/A,South & Central America,1999,0,0,0,239.592,0,0,351.297,0,772.435,0,27.763,218.698,85.055,527.285,11.083,105.88,542.29,0,0.148,0,0,0,0,0,925.226,0,0,946.387,0,0,0,0,0,0,0,2662.626,0,0,3978.401,0,0,0,5454.681,0,0,0,0,0,0,0,0,0
N/A,South & Central America,2009,0,0,0,271.05,0,0,649.337,0,1082.899,0,39.304,324.529,139.773,697.528,21.14,145.451,736.714,0.025,2.078,0,0,0,0,0,1358.442,0,0,1523.122,0,0,0,0,0,0,0,3112.896,0,0,4384.225,0,0,0,6893.194,0,0,0,0,0,0,0,0,0
N/A,South & Central America,2019,0,0,0,412.042,0,0,704.614,0,1329.333,0,74.288,405.514,244.952,714.703,24.607,86.273,898.852,17.618,79.158,0,0,0,0,0,1653.535,0,0,1735.772,0,0,0,0,0,0,0,3293.155,0,0,3680.94,0,0,0,7946.882,0,0,0,0,0,0,0,0,0
ZAF,South Africa,1959,0,0,0,0,0,0,245.721,14721.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16691000,0,0,0,0,0,0,0,0,0,0
ZAF,South Africa,1969,0,0,0,307.928,0,14324.886,0,0,0,0,0,0,0,0,0,0,0,0,0,2.372,18762.157,403.253,18759.443,0,0,0,0,0,0,0.058,0,2.714,0,0,0,95.325,0,4434.557,0,0,0,21496000,403.311,0,0.058,2.714,0,0,0,0,0,0
ZAF,South Africa,1979,0,0,0,459.747,0,16521.621,0,0,0,0,0,0,0,0,0,0,0,0,0,2.596,21737.645,601.716,21623.447,0,1.879,0,67.507,0,0,3.178,0,114.198,0,0,0,140.09,0,5034.319,0,0,0,27827000,604.893,0,3.178,114.198,0,0,0,0,0,0
ZAF,South Africa,1989,0,0,0,755.879,4131.979,21037.555,1175.549,32717.761,163.359,0,148.462,148.462,0,2.759,11.099,0,2.759,0,0,3.304,27680.629,956.071,26609.254,4131.979,2.012,0,56.003,0,0,7.664,76.788,213.301,30.831,308.906,858.073,198.179,0,5515.696,0,0,4546.591,35930000,994.565,76.788,7.664,213.301,0,0,0,0,0,0
ZAF,South Africa,1999,0,0,0,872.7,4209.883,19682.448,1468.522,33120.323,203.012,0,186.662,186.662,0,0.726,12.837,0,0.923,0,0,3.276,26675.546,1144.545,25813.501,4209.883,11.864,0,267.571,0,0,2.017,16.374,45.483,35.658,289.519,804.221,259.981,0,5863.481,0,0,4578.633,44339000,1182.767,20.817,2.564,57.825,0,0,0,0,0,0
ZAF,South Africa,2009,5.567,0,0,1091.17,4273.248,21617.181,1625.191,32196.671,231.596,0.281,215.701,218.302,0.006,1.386,11.574,2.595,1.72,0.021,0.032,2.611,28813.943,1415.719,28046.815,4324.782,33.24,0.125,658.517,0,0,3.808,27.458,75.446,33.596,229.288,665.571,291.309,51.408,5771.117,0,0,4588.145,50477000,1454.441,34.075,5.126,101.557,0.061,0.416,1.211,0.079,0.634,1.559
ZAF,South Africa,2019,7.565,0,0,1059.391,3434.479,18091.308,1672.109,28554.754,234.752,0.443,201.116,208.197,1.721,1.076,13.603,5.36,12.952,4.809,6.624,0,25619.735,1430.966,24436.722,3555.395,42.831,29.383,731.42,0,0,1.882,18.377,32.141,35.197,232.3,601.07,328.744,91.534,5613.994,0,0,4008.88,58558000,1500.24,221.185,33.152,566.147,13.027,82.124,222.464,17.18,113.119,293.391
KOR,South Korea,1959,0,0,0,0,0,0,33.671,1371.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24553000,0,0,0,0,0,0,0,0,0,0
